analysis_type,analysis_label,direction,pathway_library,pathway,enrichment_p_value,enrichment_adjusted_p_value,overlap_count,overlap_size,overlap,input_candidate_count,gene_ratio,candidate_genes,Level1_count,Level2_count,Level3_count,Level4_count,Level5_count,strongest_candidate_origin,pathway_priority
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,DNA Replication Pre-Initiation R-HSA-69002,0.458279035033115,0.5083144631756884,1,127,1/127,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,G1/S Transition R-HSA-69206,0.4635002693316666,0.5115669639290247,1,129,1/129,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Peroxisomal Protein Import R-HSA-9033241,0.3560038914332997,0.5117555939353684,1,63,1/63,139,0.007194244604316547,ECH1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),0.4201843600752239,0.512918314854918,1,78,1/78,139,0.007194244604316547,CLPP,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of TOR Signaling (GO:0032006),0.4201843600752239,0.512918314854918,1,78,1/78,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,0.4660921802919265,0.5130775117417704,1,130,1/130,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Signaling By NTRKs R-HSA-166520,0.4712388845233292,0.5162837778968828,1,132,1/132,96,0.010416666666666666,TF,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),0.4712388845233292,0.5176206644960979,1,132,1/132,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,COPII-mediated Vesicle Transport R-HSA-204005,0.369380590969773,0.5220854162868859,1,66,1/66,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),0.4838918415063327,0.5280540695447203,1,137,1/137,96,0.010416666666666666,SSB,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Glycolysis R-HSA-70171,0.3824813948361795,0.5302344816085118,1,69,1/69,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,0.3824813948361795,0.5302344816085118,1,69,1/69,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,PTEN Regulation R-HSA-6807070,0.488868711167274,0.530398820125659,1,139,1/139,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,0.4937980835288867,0.5344497417370759,1,141,1/141,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Beta-catenin Independent WNT Signaling R-HSA-3858494,0.4962450985342284,0.5345097808308436,1,142,1/142,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Clathrin-mediated Endocytosis R-HSA-8856828,0.4962450985342284,0.5345097808308436,1,142,1/142,96,0.010416666666666666,TF,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),0.4556008947764411,0.5362450712639829,1,87,1/87,139,0.007194244604316547,HADHA,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),0.4594009909329196,0.5399202522488935,1,88,1/88,139,0.007194244604316547,SOD1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,AURKA Activation By TPX2 R-HSA-8854518,0.3953119530194479,0.540615806021191,1,72,1/72,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),0.4631747505785871,0.5417539794700559,1,89,1/89,139,0.007194244604316547,PRDX3,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,RHOA GTPase Cycle R-HSA-8980692,0.5083056813962635,0.5438059759797358,1,147,1/147,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,0.5083056813962635,0.5438059759797358,1,147,1/147,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,Reactome_2022,G2/M Checkpoints R-HSA-69481,0.5106832837539101,0.5438059759797358,1,148,1/148,96,0.010416666666666666,PSMC6,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),0.5011040646297693,0.5440001324190881,1,144,1/144,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",0.4037182600081516,0.5445599761178451,1,74,1/74,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,0.4037182600081516,0.5445599761178451,1,74,1/74,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),0.5059166469909708,0.5463899787502485,1,146,1/146,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),0.5059166469909708,0.5463899787502485,1,146,1/146,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,0.4120085322723255,0.550069438864899,1,76,1/76,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Transcriptional Regulation By Small RNAs R-HSA-5578749,0.4120085322723255,0.550069438864899,1,76,1/76,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,0.4161106532249495,0.5511832212874985,1,77,1/77,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Skeletal System Development (GO:0001501),0.5130495083859004,0.5519568618496126,1,149,1/149,96,0.010416666666666666,PRDX1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Neuron Development (GO:0048666),0.5154044091024953,0.553778549959934,1,150,1/150,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.4780100291980023,0.55578600782048,1,93,1/93,139,0.007194244604316547,RAB7A,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Phospholipid Metabolism R-HSA-1483257,0.4251169058843769,0.557277602014235,2,208,2/208,139,0.014388489208633094,HADHA;GPD1,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),0.5200804527882938,0.5580863320305153,1,152,1/152,96,0.010416666666666666,MSN,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),0.5224017023828647,0.5598594428866296,1,153,1/153,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,0.4282473120045325,0.5599305939904224,1,80,1/80,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.5238977194793276,0.5600285966847984,2,364,2/364,96,0.020833333333333332,ROCK1;MSN,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,mTOR signaling pathway,0.2902591808812403,0.5612303320426885,2,154,2/154,139,0.014388489208633094,SEC13;EIF4E2,0,0,0,0,2,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,KEGG_2021_Human,Arginine and proline metabolism,0.2947069182263764,0.5612303320426885,1,50,1/50,139,0.007194244604316547,ALDH2,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),0.488868711167274,0.5630617273326604,1,96,1/96,139,0.007194244604316547,CAPN1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Centrosome Maturation R-HSA-380287,0.4322369438142942,0.5636904473454456,1,81,1/81,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Bacterial invasion of epithelial cells,0.310091685697144,0.5670072500050476,1,77,1/77,96,0.010416666666666666,ARPC5L,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.4959829373435425,0.5679149656834247,1,98,1/98,139,0.007194244604316547,EIF4E2,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,MAPK Cascade (GO:0000165),0.4959829373435425,0.5679149656834247,1,98,1/98,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.4959829373435425,0.5679149656834247,1,98,1/98,139,0.007194244604316547,RAP1B,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),0.5338423349968476,0.5692051393533267,1,158,1/158,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Transport Of Mature Transcript To Cytoplasm R-HSA-72202,0.4401334763092995,0.5695844987532112,1,83,1/83,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Peroxisome,0.3265556739650601,0.5726556021706126,1,82,1/82,96,0.010416666666666666,PRDX1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Fc gamma R-mediated phagocytosis,0.3736503849555481,0.5734403680886722,1,97,1/97,96,0.010416666666666666,ARPC5L,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Glycerophospholipid metabolism,0.3766715102489588,0.5734403680886722,1,98,1/98,96,0.010416666666666666,LCAT,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Glucagon signaling pathway,0.4032207996447776,0.5780963505565461,1,107,1/107,96,0.010416666666666666,GYS1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Insulin resistance,0.4061007421264993,0.5780963505565461,1,108,1/108,96,0.010416666666666666,GYS1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),0.5099177854032545,0.5784582988525911,1,102,1/102,139,0.007194244604316547,HADHA,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,0.4556008947764411,0.5806903092112826,1,87,1/87,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),0.5515857626593321,0.5844016244884317,1,166,1/166,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,0.4743398160523374,0.5854047485914213,1,92,1/92,139,0.007194244604316547,CPM,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Cellular Response To Organonitrogen Compound (GO:0071417),0.5201172842868733,0.5866299784756324,1,105,1/105,139,0.007194244604316547,RAP1B,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,P75 NTR Receptor-Mediated Signaling R-HSA-193704,0.4852743022364112,0.5931130360667249,1,95,1/95,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,0.4924381989766499,0.5947093988052903,1,97,1/97,139,0.007194244604316547,YWHAE,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,SLC Transporter Disorders R-HSA-5619102,0.4995030964898335,0.5975143423731814,1,99,1/99,139,0.007194244604316547,SEC13,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Response To Lipid (GO:0033993),0.5366501991460141,0.5999439584467227,1,110,1/110,139,0.007194244604316547,PRDX3,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),0.5728277661121118,0.6030903650765252,1,176,1/176,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Sphingolipid signaling pathway,0.4368864952595228,0.6044577184027244,1,119,1/119,96,0.010416666666666666,ROCK1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,AMPK signaling pathway,0.4396056133837995,0.6044577184027244,1,120,1/120,96,0.010416666666666666,GYS1,0,0,0,0,1,Level 5,Priority 5 — Exploratory
