analysis_type,analysis_label,direction,pathway_library,pathway,candidate_gene,row_position,Gene.name,Accession,candidate_origin,log2FC,t_statistic,p_value,q_value
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Pertussis,C2,396,C2,P06681,Level 4,1.4935542674784976,2.2489307955812876,0.0372751477882544,0.3361396684368807
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Pertussis,C5,274,C5,P01031,Level 4,0.6716839367406173,3.136048811365083,0.0057103448270988,0.154354207510607
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Phagosome,THBS1,437,THBS1,P07996,Level 4,1.3347727204121718,2.4762616992225266,0.0234347204584145,0.2904917859192044
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Platelet activation,ROCK1,1302,ROCK1,Q13464,Level 5,0.5575436260487763,2.2057463282599774,0.0406403190482351,0.3472096823033999
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Porphyrin and chlorophyll metabolism,CP,248,CP,P00450,Level 5,0.4470156833709815,2.6514415443913175,0.0162393304893754,0.2567336008074234
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Porphyrin and chlorophyll metabolism,HMOX1,478,HMOX1,P09601,Level 4,1.8103145319727751,2.477041019410159,0.0233968961083455,0.2904917859192044
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prion disease,C5,274,C5,P01031,Level 4,0.6716839367406173,3.136048811365083,0.0057103448270988,0.154354207510607
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prion disease,C6,550,C6,P13671,Level 4,1.1137737159208925,3.0848383174172427,0.0063876028223575,0.1597329295361362
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prion disease,C8A,418,C8A,P07357,Level 4,0.9442496176806046,2.2509363231664805,0.037125292600155,0.3361396684368807
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prion disease,C9,323,C9,P02748,Level 4,0.8485666910281324,2.4754558213993665,0.0234738942735287,0.2904917859192044
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prion disease,PSMC6,1113,PSMC6,P62333,Level 5,0.4870284346297282,2.1865194039304585,0.0422266295012882,0.3530864977448149
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prolactin signaling pathway,STAT5B,1953,STAT5B,P51692,Level 1,1.075145403737274,5.406154307033573,3.887814536026519e-05,0.0110929915834416
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Prostate cancer,HSP90B1,573,HSP90B1,P14625,Level 5,0.2435166960025867,2.137901374603439,0.0464942861315876,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Proteasome,PSMC6,1113,PSMC6,P62333,Level 5,0.4870284346297282,2.1865194039304585,0.0422266295012882,0.3530864977448149
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Protein processing in endoplasmic reticulum,HSP90B1,573,HSP90B1,P14625,Level 5,0.2435166960025867,2.137901374603439,0.0464942861315876,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Protein processing in endoplasmic reticulum,RBX1,1130,RBX1,P62877,Level 4,1.5877714322542928,2.401789811938704,0.0273262857115555,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Proteoglycans in cancer,MSN,709,MSN,P26038,Level 5,0.3110346718703951,2.4106036504092847,0.0268359875435812,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Proteoglycans in cancer,ROCK1,1302,ROCK1,Q13464,Level 5,0.5575436260487763,2.2057463282599774,0.0406403190482351,0.3472096823033999
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Proteoglycans in cancer,THBS1,437,THBS1,P07996,Level 4,1.3347727204121718,2.4762616992225266,0.0234347204584145,0.2904917859192044
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Proteoglycans in cancer,VTN,1943,VTN,P04004,Level 2,0.7528888130252227,4.646312120043788,0.000200748631853,0.0303439278147051
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,RNA degradation,WDR61,1712,WDR61,Q9GZS3,Level 4,0.8612611354831365,2.4266532544567,0.0259642593869024,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,RNA transport,PRMT5,1942,PRMT5,O14744,Level 1,1.2524197773700685,4.569500728442959,0.0002376712892789,0.03335886310236
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Rap1 signaling pathway,THBS1,437,THBS1,P07996,Level 4,1.3347727204121718,2.4762616992225266,0.0234347204584145,0.2904917859192044
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Regulation of actin cytoskeleton,ARPC2,93,ARPC2,O15144,Level 5,0.5422987929110157,2.136503839226402,0.0466225917066079,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Regulation of actin cytoskeleton,ARPC5L,1672,ARPC5L,Q9BPX5,Level 5,0.5468726897777394,2.896417568820238,0.0096195260102879,0.1931506285313299
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Regulation of actin cytoskeleton,MSN,709,MSN,P26038,Level 5,0.3110346718703951,2.4106036504092847,0.0268359875435812,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Regulation of actin cytoskeleton,ROCK1,1302,ROCK1,Q13464,Level 5,0.5575436260487763,2.2057463282599774,0.0406403190482351,0.3472096823033999
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Renal cell carcinoma,RBX1,1130,RBX1,P62877,Level 4,1.5877714322542928,2.401789811938704,0.0273262857115555,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Ribosome,RPL12,764,RPL12,P30050,Level 5,0.4374613310997013,3.1438389528235064,0.0056136638330686,0.154354207510607
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Ribosome,RPL27,1076,RPL27,P61353,Level 4,0.657447606070864,2.69608946340437,0.0147738289740804,0.2399220986286614
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Ribosome,RPS29,1104,RPS29,P62273,Level 4,2.124650146587925,3.889613732610752,0.0010739889636996,0.0749098578473215
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Salivary secretion,BST1,1260,BST1,Q10588,Level 4,0.9682807213486592,2.3002969904964456,0.0336079379863893,0.3253431739303523
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Salmonella infection,ARPC2,93,ARPC2,O15144,Level 5,0.5422987929110157,2.136503839226402,0.0466225917066079,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Salmonella infection,ARPC5L,1672,ARPC5L,Q9BPX5,Level 5,0.5468726897777394,2.896417568820238,0.0096195260102879,0.1931506285313299
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Salmonella infection,DCTN3,189,DCTN3,O75935,Level 4,0.7072276684416252,3.313021708804523,0.0038684724276089,0.1407694133379924
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Salmonella infection,DCTN6,49,DCTN6,O00399,Level 2,0.9997194439326442,4.359387970664949,0.0003779481084662,0.0436863548903654
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Salmonella infection,HSP90B1,573,HSP90B1,P14625,Level 5,0.2435166960025867,2.137901374603439,0.0464942861315876,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Shigellosis,ARPC2,93,ARPC2,O15144,Level 5,0.5422987929110157,2.136503839226402,0.0466225917066079,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Shigellosis,ARPC5L,1672,ARPC5L,Q9BPX5,Level 5,0.5468726897777394,2.896417568820238,0.0096195260102879,0.1931506285313299
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Shigellosis,HK1,626,HK1,P19367,Level 4,0.7823766177211304,3.576230481359308,0.0021583365325538,0.1034422264992272
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Shigellosis,RBX1,1130,RBX1,P62877,Level 4,1.5877714322542928,2.401789811938704,0.0273262857115555,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Shigellosis,ROCK1,1302,ROCK1,Q13464,Level 5,0.5575436260487763,2.2057463282599774,0.0406403190482351,0.3472096823033999
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Sphingolipid signaling pathway,ROCK1,1302,ROCK1,Q13464,Level 5,0.5575436260487763,2.2057463282599774,0.0406403190482351,0.3472096823033999
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Spinocerebellar ataxia,PSMC6,1113,PSMC6,P62333,Level 5,0.4870284346297282,2.1865194039304585,0.0422266295012882,0.3530864977448149
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Spliceosome,U2AF2,711,U2AF2,P26368,Level 4,1.3879171191625908,2.262729454244941,0.0362552896957273,0.333718932065336
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Staphylococcus aureus infection,C1S,483,C1S,P09871,Level 5,0.3890613181344342,2.4187279620156756,0.026391349705327,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Staphylococcus aureus infection,C2,396,C2,P06681,Level 4,1.4935542674784976,2.2489307955812876,0.0372751477882544,0.3361396684368807
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Staphylococcus aureus infection,C5,274,C5,P01031,Level 4,0.6716839367406173,3.136048811365083,0.0057103448270988,0.154354207510607
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Staphylococcus aureus infection,CFB,262,CFB,P00751,Level 5,0.5830636007423031,3.552764715455104,0.0022739236265482,0.1063871410992202
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Staphylococcus aureus infection,PLG,260,PLG,P00747,Level 4,0.6251992178587358,3.4501962889150133,0.0028554991924772,0.1224447997135562
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Starch and sucrose metabolism,GYS1,557,GYS1,P13807,Level 5,0.2927747573725696,2.2396645531049475,0.037974804491871,0.3366868070446254
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Starch and sucrose metabolism,HK1,626,HK1,P19367,Level 4,0.7823766177211304,3.576230481359308,0.0021583365325538,0.1034422264992272
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Systemic lupus erythematosus,C1S,483,C1S,P09871,Level 5,0.3890613181344342,2.4187279620156756,0.026391349705327,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Systemic lupus erythematosus,C2,396,C2,P06681,Level 4,1.4935542674784976,2.2489307955812876,0.0372751477882544,0.3361396684368807
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Systemic lupus erythematosus,C5,274,C5,P01031,Level 4,0.6716839367406173,3.136048811365083,0.0057103448270988,0.154354207510607
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Systemic lupus erythematosus,C6,550,C6,P13671,Level 4,1.1137737159208925,3.0848383174172427,0.0063876028223575,0.1597329295361362
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Systemic lupus erythematosus,C8A,418,C8A,P07357,Level 4,0.9442496176806046,2.2509363231664805,0.037125292600155,0.3361396684368807
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Systemic lupus erythematosus,C9,323,C9,P02748,Level 4,0.8485666910281324,2.4754558213993665,0.0234738942735287,0.2904917859192044
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Systemic lupus erythematosus,SSB,384,SSB,P05455,Level 5,0.4494406823166663,2.4073525567930685,0.0270158740759086,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,TGF-beta signaling pathway,RBX1,1130,RBX1,P62877,Level 4,1.5877714322542928,2.401789811938704,0.0273262857115555,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,TGF-beta signaling pathway,ROCK1,1302,ROCK1,Q13464,Level 5,0.5575436260487763,2.2057463282599774,0.0406403190482351,0.3472096823033999
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,TGF-beta signaling pathway,THBS1,437,THBS1,P07996,Level 4,1.3347727204121718,2.4762616992225266,0.0234347204584145,0.2904917859192044
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Th1 and Th2 cell differentiation,STAT5B,1953,STAT5B,P51692,Level 1,1.075145403737274,5.406154307033573,3.887814536026519e-05,0.0110929915834416
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Th17 cell differentiation,STAT5B,1953,STAT5B,P51692,Level 1,1.075145403737274,5.406154307033573,3.887814536026519e-05,0.0110929915834416
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Thyroid hormone synthesis,HSP90B1,573,HSP90B1,P14625,Level 5,0.2435166960025867,2.137901374603439,0.0464942861315876,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Tight junction,ARPC2,93,ARPC2,O15144,Level 5,0.5422987929110157,2.136503839226402,0.0466225917066079,0.3705669029988908
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Tight junction,ARPC5L,1672,ARPC5L,Q9BPX5,Level 5,0.5468726897777394,2.896417568820238,0.0096195260102879,0.1931506285313299
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Tight junction,MSN,709,MSN,P26038,Level 5,0.3110346718703951,2.4106036504092847,0.0268359875435812,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Tight junction,RAB8B,1582,RAB8B,Q92930,Level 4,1.0866564264512846,3.408617341345805,0.0031311703385243,0.1255663207183748
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Tight junction,ROCK1,1302,ROCK1,Q13464,Level 5,0.5575436260487763,2.2057463282599774,0.0406403190482351,0.3472096823033999
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Tight junction,YBX3,608,YBX3,P16989,Level 4,1.1062731072510488,2.5852970491295957,0.0186671173982011,0.2742757355037173
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Type II diabetes mellitus,HK1,626,HK1,P19367,Level 4,0.7823766177211304,3.576230481359308,0.0021583365325538,0.1034422264992272
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Ubiquitin mediated proteolysis,DDB1,1417,DDB1,Q16531,Level 4,0.713709075656201,2.7848878550296754,0.012226052291486,0.210738532919036
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Ubiquitin mediated proteolysis,RBX1,1130,RBX1,P62877,Level 4,1.5877714322542928,2.401789811938704,0.0273262857115555,0.2977190705721081
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,KEGG_2021_Human,Vascular smooth muscle contraction,ROCK1,1302,ROCK1,Q13464,Level 5,0.5575436260487763,2.2057463282599774,0.0406403190482351,0.3472096823033999
